budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 99, 'name': 'Documentary'}]",,1186317,[],en,Aliens and the New World Order: The Cosmic Conspiracy,Did Aliens create homo sapiens to control us throughout history? Jim Marrs explores our occult history and how Aliens may still be in control today.,1.9394,"[{'id': 149645, 'logo_path': None, 'name': 'Alchemy Works LLC', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-09-26,0,68,[],Released,,Aliens and the New World Order: The Cosmic Conspiracy,0.0,0
0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,776835,"[{'id': 11112, 'name': 'search'}, {'id': 318533, 'name': 'cartoon elephant'}]",en,The Magician's Elephant,"Peter is searching for his long-lost sister when he crosses paths with a fortune teller in the market square. His only question is: is his sister still alive? The answer, that he must find a mysterious elephant and the magician who will conjure it, sets Peter off on a journey to complete three seemingly impossible tasks that will change the face of his town forever.",2.1415,"[{'id': 8089, 'logo_path': '/kEUAzsG2hZcCV7rmSCozgLhGWaa.png', 'name': 'Animal Logic', 'origin_country': 'AU'}, {'id': 193620, 'logo_path': None, 'name': 'Pistor Productions', 'origin_country': 'US'}, {'id': 178464, 'logo_path': '/tyHnxjQJLH6h4iDQKhN5iqebWmX.png', 'name': 'Netflix', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-10,0,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Dare to believe,The Magician's Elephant,6.915,211
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,1194257,[],en,Night of the Insolent Vermin,"A diverse group of girlfriends, and a Dominican drifter they saved, decide to hunker down together to ride out a colossal hurricane. But this is no ordinary mega-storm. It turns docile cockroaches into freakishly aggressive roach armies.",2.0308,[],[],2023-07-25,0,83,[],Released,,Night of the Insolent Vermin,6.0,1
0,"[{'id': 35, 'name': 'Comedy'}]",https://www.maverickentertainment.cc/movies/thanksgiving-roast-2/,1201920,[],en,Thanksgiving Roast 2,"Workaholic Mya reluctantly visits her family in North Carolina for Thanksgiving with a hired ""boyfriend"" to escape marriage pressure. A wild holiday is in store for all when Mya's charade does not go as planned.",1.9358,[],[],2023-11-07,0,74,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This turkey got roasted.,Thanksgiving Roast 2,1.0,1
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",https://epic-pictures.com/film/a-man-of-reason,656156,"[{'id': 10726, 'name': 'gang'}, {'id': 298636, 'name': 'underworld'}]",ko,보호자,"After spending a decade in prison, a hitman learns that he has a daughter and just wants a chance at a normal life. But his former mob boss wants him back at any cost, sending merciless assassins after him.",2.1298,"[{'id': 113584, 'logo_path': '/8BSD4OLpa5DnXdXYX4jwf5cyb6D.png', 'name': 'Acemaker Movieworks', 'origin_country': 'KR'}, {'id': 136116, 'logo_path': '/1XKVQUmobbqEr2HHL9ohcowNDN2.png', 'name': 'Studio Take', 'origin_country': 'KR'}, {'id': 7662, 'logo_path': '/uGLpMN6r5MyFosNTgP9PKU48CHp.png', 'name': 'Epic Pictures Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2023-08-15,0,99,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"For some, living an ordinary life is the toughest mission.",A Man of Reason,6.7,89
19800000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",https://www.netflix.com/title/81404810,805320,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 107, 'name': 'barcelona, spain'}, {'id': 9782, 'name': 'blindfold'}, {'id': 15285, 'name': 'spin off'}]",es,Bird Box Barcelona,"After a mysterious force decimates the world’s population, Sebastian must navigate his own survival journey through the desolate streets of Barcelona. As he forms uneasy alliances with other survivors and they try to escape the city, an unexpected and even more sinister threat grows.",2.8389,"[{'id': 11068, 'logo_path': '/jOdUllzDZRFy0tPIFDEwpP4Mpv4.png', 'name': 'Nostromo Pictures', 'origin_country': 'ES'}, {'id': 25998, 'logo_path': None, 'name': 'Chris Morgan Productions', 'origin_country': 'US'}, {'id': 119245, 'logo_path': '/6F45uVsKpNYANcWvplyhgIFezFU.png', 'name': 'Dylan Clark Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-14,0,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Fear the ones who see.,Bird Box Barcelona,5.9,725
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",https://www.maverickentertainment.cc/movies/just-caught-a-body/,1165260,[],en,Just Caught a Body,"Deeply indebted gambling addict, Curtis, decides to steal from drug dealer, Vic, to pay off his debts. Curtis then tries to leave town with his girlfriend Sasha, but things go completely awry when Vic confronts them before they can skip town.",0.9877,[],[],2023-08-15,0,73,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Find them before they find you.,Just Caught a Body,0.0,0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://kelassbintang.com/,1135871,[],id,Open VCS,Kelas Bintang is back with this pack of drama called Open VCS.,2.0578,"[{'id': 198702, 'logo_path': None, 'name': 'Kelas Bintang', 'origin_country': ''}, {'id': 215214, 'logo_path': None, 'name': 'Karya Bintang Bersama', 'origin_country': ''}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2023-05-23,0,32,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,,Open VCS,5.6,5
0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",https://www.maverickentertainment.cc/movies/loyalty/,1114832,[],en,Loyalty,"When independent drug dealer, Buttons, learns his girlfriend used to be his competitor, T Bones, longtime side chick, and believes they might still be messing around, it's on. T Bones' family is strong and makes sure no one crosses them by any means.",1.0158,[],[],2023-04-18,0,104,[],Released,Never choose love over loyalty.,Loyalty,0.0,0
2150000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,1070535,[],sv,Canceled,"Gone Ghosting is a popular ghost hunting team that earned millions from live broadcasts and selling merch. Lise, Catta, Sandro, and Polly join the group to live-stream a ghost hunt to prove that everything is real. They break into a place where legend says everyone has died and do the craziest broadcast ever live.",1.8465,"[{'id': 327, 'logo_path': '/vodjjKlAbwGeERPjrAhxZMBGPUc.png', 'name': 'Nordisk Film Sweden', 'origin_country': 'SE'}, {'id': 169296, 'logo_path': None, 'name': 'Scandinavian Content Group', 'origin_country': 'SE'}, {'id': 232658, 'logo_path': None, 'name': 'Lumiverse', 'origin_country': ''}, {'id': 232662, 'logo_path': None, 'name': 'Reach for the Stars AB', 'origin_country': ''}, {'id': 232663, 'logo_path': None, 'name': 'Zombies on a diet AB', 'origin_country': ''}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2023-08-25,0,97,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,THE WAY BACK GOES THROUGH HELL,Canceled,6.0,16
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,1027535,"[{'id': 4553, 'name': 'black humor'}, {'id': 12279, 'name': 'family drama'}, {'id': 12339, 'name': 'slasher'}, {'id': 13073, 'name': 'fear'}, {'id': 270308, 'name': 'terror'}, {'id': 305666, 'name': 'masked killer'}]",es,Slasher,Julio inherits a mask like his father used to kill. A group of young people will arrive at his town and cross his path. Julio must decide whether to continue the family tradition or embrace the love he has just known.,2.0291,"[{'id': 182870, 'logo_path': None, 'name': 'cinemawings', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-05-12,0,102,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Slasher,6.083,6
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,981314,[],en,Alien Invasion,"A group of friends find a large egg, but little do they know it contains an unwelcome predator. Now they must stop it from reaching civilization.",2.1813,"[{'id': 84624, 'logo_path': '/mY4SMEplDeqrLF2kBLShp4qJSvK.png', 'name': 'Proportion Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-05-11,0,73,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Alien Invasion,5.6,89
29100000,"[{'id': 35, 'name': 'Comedy'}]",https://www.aboutmyfather.movie,829051,"[{'id': 520, 'name': 'chicago, illinois'}, {'id': 1463, 'name': 'culture clash'}, {'id': 3342, 'name': 'yacht'}, {'id': 2679, 'name': 'artist'}, {'id': 163077, 'name': 'military veteran'}, {'id': 164698, 'name': 'boyfriend girlfriend relationship'}, {'id': 165402, 'name': 'semi autobiographical'}, {'id': 171095, 'name': 'u.s. senator'}, {'id': 172466, 'name': 'country club'}, {'id': 187056, 'name': 'woman director'}, {'id': 193549, 'name': 'eccentric family'}, {'id': 197361, 'name': 'hairstylist'}, {'id': 220314, 'name': 'wealth differences'}, {'id': 222974, 'name': 'rich family'}, {'id': 226774, 'name': 'father son conflict'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 264136, 'name': 'italian immigrant'}, {'id': 325782, 'name': 'cheerful'}, {'id': 338751, 'name': 'hotelier'}]",en,About My Father,"Encouraged by his girlfriend Ellie, Sebastian and his Italian immigrant father, Salvo, spend the 4th of July weekend with her wealthy and exceedingly eccentric family. The gathering soon develops into a culture clash, allowing father and son to discover the true meaning of family.",1.966,"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 221429, 'logo_path': '/7xNNmHcuDy0tOqZmsUMnZ6HcZ6E.png', 'name': 'Media Capital Technologies', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-25,18167819,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Feathers will be ruffled.,About My Father,6.078,329
50000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",https://grabify.link/HPTGRI,1187743,[],tl,GomBurZa,"A powerful and moving historical drama that tells the courageous story of three Filipino Catholic priests: Mariano Gomez, José Burgos, and Jacinto Zamora.",2.0894,"[{'id': 210273, 'logo_path': '/cfcsdthgkrkI9mVYDxNaPz0MXu0.png', 'name': 'JesCom Films', 'origin_country': 'PH'}, {'id': 126098, 'logo_path': '/wmsGS8CIgBlKIkaa9H1o73JSLli.png', 'name': 'CMB Film Services', 'origin_country': 'PH'}, {'id': 213026, 'logo_path': None, 'name': 'MQuest Ventures', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2023-12-25,0,110,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,GomBurZa,6.0,3
7000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,940241,[],en,97 Minutes,"A hijacked 767 will crash in just 97 minutes when its fuel runs out. Against the strong will of NSA Deputy Toyin, NSA Director Hawkins prepares to have the plane shot down before it does any catastrophic damage on the ground, leaving the fate of the innocent passengers in the hands of Tyler, one of the alleged hijackers on board who is an undercover Interpol agent - or is he?",2.057,"[{'id': 68738, 'logo_path': None, 'name': 'Black Hangar Studios', 'origin_country': 'GB'}, {'id': 193207, 'logo_path': None, 'name': 'Black Lab', 'origin_country': 'GB'}, {'id': 130900, 'logo_path': None, 'name': 'Buffalo 8 Productions', 'origin_country': 'US'}, {'id': 6345, 'logo_path': '/7SriqZDgcJB67Mf3L2G9uum85Hl.png', 'name': 'Lighthouse Pictures', 'origin_country': 'CA'}, {'id': 117747, 'logo_path': '/brD72VA95qgjCtGx0hJEAVUeldW.png', 'name': 'Media Finance Capital', 'origin_country': 'GB'}, {'id': 193208, 'logo_path': None, 'name': 'ORWO Family', 'origin_country': 'US'}, {'id': 149897, 'logo_path': None, 'name': 'Orwo Studios (US)', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-09,0,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Time flies.,97 Minutes,4.8,87
22400000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",https://www.palacefilms.com.au/jeanne-du-barry,921452,"[{'id': 1326, 'name': 'infidelity'}, {'id': 5870, 'name': 'versailles'}, {'id': 6541, 'name': 'king louis xv of france'}, {'id': 9840, 'name': 'romance'}, {'id': 9886, 'name': 'countess'}, {'id': 11869, 'name': 'mistress'}, {'id': 154794, 'name': 'royal court'}, {'id': 160279, 'name': '18th century'}, {'id': 196513, 'name': 'king of france'}, {'id': 270343, 'name': 'convent'}]",fr,Jeanne du Barry,"The life of Jeanne Bécu, who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.",2.0503,"[{'id': 729, 'logo_path': '/hNxGdbddbsDDnEWJ7RNLcGCRSLQ.png', 'name': 'Why Not Productions', 'origin_country': 'FR'}, {'id': 1992, 'logo_path': '/tGYQyvkKTqAEXidVisQ5FDipKAP.png', 'name': 'La Petite Reine', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 71885, 'logo_path': None, 'name': 'Les Films de Batna', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 1926, 'logo_path': '/sORCydQs61kwWqRIIzPiBpgVVag.png', 'name': 'Les Films du Fleuve', 'origin_country': 'BE'}, {'id': 206196, 'logo_path': None, 'name': 'Impala Productions', 'origin_country': 'FR'}, {'id': 206197, 'logo_path': '/80yb8dKVx9sCS1n682COjvnJLmZ.png', 'name': 'IN.2 FILM', 'origin_country': 'US'}, {'id': 222774, 'logo_path': None, 'name': 'World Vision Films', 'origin_country': ''}, {'id': 185975, 'logo_path': '/mXvo48IRbcUtN85V2gU1YkKBJ5h.png', 'name': 'Red Sea Film Festival Foundation', 'origin_country': 'SA'}, {'id': 175169, 'logo_path': '/qyqiYpqa9IWKfy48MSXTnquWYau.png', 'name': 'Okko', 'origin_country': 'RU'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'SA', 'name': 'Saudi Arabia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-16,13000000,117,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Jeanne du Barry,6.968,570
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,1075199,[],en,Battlebox,"With a sudden attack by the Japanese, British Major-General Maltby and his top officers struggle with the decision to either fight to the death or offer a humiliating surrender of the British Colony of Hong Kong.",0.8007,[],[],2023-01-17,0,77,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Battlebox,4.2,4
0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",https://ponoc.jp/Rudger/en/,913001,"[{'id': 7942, 'name': 'imaginary friend'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 210024, 'name': 'anime'}, {'id': 275041, 'name': 'imagination'}]",ja,屋根裏のラジャー,"Amanda and her imaginary friend Rudger go on thrilling make-believe adventures. But when Rudger finds himself alone, he faces a mysterious threat.",1.9604,"[{'id': 84493, 'logo_path': '/c0NLXe9hd1lZdMYHDcx0qEZRw5k.png', 'name': 'STUDIO PONOC', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 164892, 'logo_path': '/2wH2cZCfpQvMsWZCZbHFEJx0R86.png', 'name': 'The Walt Disney Company (Japan)', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 11849, 'logo_path': '/ssKAToULWqC6LJXOJWtd0O3VdV0.png', 'name': 'Lawson', 'origin_country': 'JP'}, {'id': 172748, 'logo_path': '/jCy6vJN1QCrWsxmIfdoGcM0p3nj.png', 'name': 'Poplar', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-12-15,0,108,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"A boy no one can see, and the Imaginaries.",The Imaginary,7.9,61
0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",https://www.amazon.com/dp/B0B8TGGKN1,1027159,"[{'id': 9727, 'name': 'thief'}, {'id': 210024, 'name': 'anime'}, {'id': 278823, 'name': '3d animation'}, {'id': 285365, 'name': 'crossover'}]",ja,ルパン三世VSキャッツ・アイ,"Lupin III competes with the Kisugi sisters to steal a triptych of paintings that once belonged to their father, and which hold the key to a long-unsolved mystery.",1.5946,"[{'id': 7164, 'logo_path': '/vHsaqTkQ2ZTbdqrCA272YahoVlg.png', 'name': 'TMS Entertainment', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-04-20,0,92,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The most elegant battle begins.,LUPIN THE 3rd vs. CAT'S EYE,6.2,38
0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",,1088812,"[{'id': 18035, 'name': 'family'}, {'id': 208349, 'name': 'kids'}, {'id': 297442, 'name': 'animation'}, {'id': 325761, 'name': 'admiring'}]",en,SpongeBob SquarePants Presents The Tidal Zone,GrandPat travels through alternate dimensions and timelines to get home.,2.1617,"[{'id': 4859, 'logo_path': '/wOF6aAYFE5BQryYyaMdQPqUWYwt.png', 'name': 'Nickelodeon Animation Studio', 'origin_country': 'US'}, {'id': 8921, 'logo_path': '/wZEtdueugvOSYwDD3gbFNHctVWY.png', 'name': 'United Plankton Pictures', 'origin_country': 'US'}, {'id': 5371, 'logo_path': '/2GFJ3jJ7dhjqcOGj41aTwd3OhQT.png', 'name': 'Nickelodeon Productions', 'origin_country': 'US'}]",[],2023-01-13,0,45,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,SpongeBob SquarePants Presents The Tidal Zone,7.1,38
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://www.maverickentertainment.cc/movies/10-reasons-why-men-cheat/,1100854,[],en,10 Reasons Why Men Cheat,"In the wake of a wedding catastrophe, three couples discover the meaning of commitment, while discussing what women want to know most of all when it comes to men and relationships.",1.97,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-14,0,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Cheating occurs in the head long before the bed.,10 Reasons Why Men Cheat,1.7,3
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,1105803,"[{'id': 534, 'name': 'mexico'}, {'id': 2708, 'name': 'hitman'}, {'id': 2235, 'name': 'drug mule'}, {'id': 5641, 'name': 'limousine'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 10553, 'name': 'bouncer'}, {'id': 68650, 'name': 'australian man'}, {'id': 264591, 'name': 'gangsters'}]",en,Snag,"An Australian lone wolf's quiet existence is shattered when he learns that the woman he once loved and thought was dead is alive and held captive by ruthless gangsters. Now, to take on this dangerous criminal organization, he must seek out allies and storm into a world of violence to rescue the love of his life in this gritty, modern day violent fairytale.",1.4424,"[{'id': 89974, 'logo_path': '/6UE5CH2F4y24Qz0XTQGK1amoz9x.png', 'name': 'Glass Horse Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-04-28,0,88,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Love hurts... now & then.,Snag,5.6,51
0,"[{'id': 53, 'name': 'Thriller'}]",,1002338,"[{'id': 3800, 'name': 'airplane'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1956, 'name': 'world war ii'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 162300, 'name': 'government cover-up'}]",is,Napóleonsskjölin,"A modern-day lawyer is sucked into an international conspiracy after being accused of a murder she didn't commit. Her only chance of freedom lies in uncovering the secret of an old German WWII aeroplane, long buried deep beneath the ice, before the CIA.",2.0184,"[{'id': 91291, 'logo_path': '/xy2KPzjdztf17Bwrp3ZuQqpxPax.png', 'name': 'Sagafilm', 'origin_country': 'IS'}, {'id': 8146, 'logo_path': '/etoxfrvduHZMLHpYE2uPkicheX2.png', 'name': 'Splendid Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IS', 'name': 'Iceland'}]",2023-01-26,0,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,A dark secret hides beneath the ice.,Operation Napoleon,6.241,141
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://neonrated.com/films/the-royal-hotel,944952,"[{'id': 5159, 'name': 'tourist'}, {'id': 5248, 'name': 'female friendship'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10850, 'name': 'sexual harassment'}, {'id': 10428, 'name': 'cultural difference'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 34221, 'name': 'gender roles'}, {'id': 41476, 'name': 'south australia'}, {'id': 165288, 'name': 'misogynist'}, {'id': 187056, 'name': 'woman director'}, {'id': 193760, 'name': 'australian outback'}, {'id': 245415, 'name': 'toxic masculinity'}, {'id': 246313, 'name': 'isolated community'}, {'id': 285576, 'name': 'pub'}]",en,The Royal Hotel,"After running out of money while backpacking in a tiny, male-dominated town in the Australian outback, two friends resort to a working holiday at the Royal Hotel. When the locals' behavior starts crossing the line, the girls find themselves trapped in an unnerving situation that grows rapidly out of their control.",2.3439,"[{'id': 12128, 'logo_path': '/gqN7u1StkZGllkQUKqiLODLRXHb.png', 'name': 'Scarlett Pictures', 'origin_country': 'AU'}, {'id': 7217, 'logo_path': '/vFbexaF70wSMUHRA6Fy6UcuA1ju.png', 'name': 'See-Saw Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-10-06,877412,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,A fun adventure is all they wanted.,The Royal Hotel,5.4,185
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,980816,"[{'id': 570, 'name': 'rape'}, {'id': 9672, 'name': 'based on true story'}, {'id': 11038, 'name': 'trial'}, {'id': 8681, 'name': 'supreme court'}, {'id': 11527, 'name': 'rape victim'}, {'id': 208992, 'name': '1960s'}, {'id': 324620, 'name': 'miranda rights'}, {'id': 324621, 'name': 'rape trial'}]",en,Miranda's Victim,"The true story of Trish Weir who in 1963 was kidnapped and brutally raped by Ernesto Miranda. Committed to putting her assailant in prison, Trish’s life is destroyed by America’s legal system as she triggers a law that transforms the nation.",2.1426,"[{'id': 176112, 'logo_path': None, 'name': 'Navesink River Productions', 'origin_country': 'US'}, {'id': 76208, 'logo_path': '/znwMKxmzWIbtnwN1Xzc1DWJWN77.png', 'name': 'All in Films', 'origin_country': 'US'}, {'id': 5641, 'logo_path': None, 'name': 'Bee Holder Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-10-06,0,127,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The crime that changed America.,Miranda's Victim,6.763,38
