budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",https://www.netflix.com/title/81581946,1291559,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 6564, 'name': 'terminal illness'}, {'id': 33910, 'name': 'high school student'}]",ja,余命一年の僕が、余命半年の君と出会った話。,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.",13.2475,"[{'id': 955, 'logo_path': '/5xnXD3PJI1HqOJceSAKZ3fDqO1V.png', 'name': 'Nikkatsu Corporation', 'origin_country': 'JP'}, {'id': 146106, 'logo_path': '/eW8K469XBEJdaHtzgLe2r0IxZim.png', 'name': 'Django Film', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-06-26,0,119,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Drawing Closer,8.42,144
0,"[{'id': 18, 'name': 'Drama'}]",,1241755,"[{'id': 155477, 'name': 'softcore'}, {'id': 256466, 'name': 'erotic'}, {'id': 321739, 'name': 'sexy'}]",tl,TL,"Brenda, a top agent in a BPO company, is always overlooked for promotion. But not this time; as she gets more than intimate with her TL. Is her long awaited position within her reach? Or did she just put herself in a bad situation?",12.8396,"[{'id': 149142, 'logo_path': '/25oYoXHsfWYlddAzJSBReajN3BM.png', 'name': 'Vivamax', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2024-03-30,0,44,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,TL,7.0,1
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",https://www.amazon.com/dp/B0DG2NLRSB,976734,"[{'id': 591, 'name': 'central intelligence agency (cia)'}, {'id': 217282, 'name': 'spy thriller'}, {'id': 270813, 'name': 'clinical'}]",en,Canary Black,"Top level CIA agent Avery Graves is blackmailed by terrorists into betraying her own country to save her kidnapped husband. Cut off from her team, she turns to her underworld contacts to survive and help locate the coveted intelligence that the kidnappers want.",13.0209,"[{'id': 20664, 'logo_path': '/iRrZpxnYNDnVXJkr6HiLgSLlqRc.png', 'name': 'Anton Capital Entertainment', 'origin_country': 'GB'}, {'id': 23514, 'logo_path': '/upijXK42EK54sbRf0Opse46F2lH.png', 'name': 'Sentient Entertainment', 'origin_country': 'US'}, {'id': 138946, 'logo_path': '/mBm1lOmTnMnpvYEGfdNb7X9k5Bb.png', 'name': 'Brickell & Broadbridge International', 'origin_country': 'US'}, {'id': 198301, 'logo_path': None, 'name': 'Off The Pier Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-10-10,525704,103,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This mission is personal.,Canary Black,6.3,406
0,"[{'id': 18, 'name': 'Drama'}]",,1280461,"[{'id': 10051, 'name': 'heist'}, {'id': 321739, 'name': 'sexy'}]",tl,Dirty Ice Cream,"Villagers are experiencing an extreme heat. Two hot ice cream vendors come to the village to sell ice cream. With electricity out, the women of the subdivision take turns having the vendors satisfy their every needs.",12.4431,"[{'id': 149142, 'logo_path': '/25oYoXHsfWYlddAzJSBReajN3BM.png', 'name': 'Vivamax', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2024-05-10,0,44,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Dirty Ice Cream,4.4,5
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",https://www.amazon.com/dp/B0CV72XRMR,843527,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 965, 'name': 'age difference'}, {'id': 10229, 'name': 'singer'}, {'id': 11833, 'name': 'forty something'}, {'id': 14768, 'name': 'single mother'}, {'id': 157799, 'name': 'older woman younger man relationship'}, {'id': 194869, 'name': 'boy band'}, {'id': 254167, 'name': 'loving'}]",en,The Idea of You,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.",11.794,"[{'id': 173612, 'logo_path': '/c3qT8JXmVUtkSqJ8eZYkN1Ezf4C.png', 'name': 'Welle Entertainment', 'origin_country': 'US'}, {'id': 176196, 'logo_path': None, 'name': 'Somewhere Pictures', 'origin_country': 'US'}, {'id': 111265, 'logo_path': '/sz7riw1keqTwhqolN3z6rILTw08.png', 'name': ""I'll Have Another"", 'origin_country': 'US'}, {'id': 112037, 'logo_path': None, 'name': 'Semi-Formal Productions', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-02,36178,116,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,When the last thing you expect becomes the only thing you want.,The Idea of You,7.398,1651
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://www.polar-bear.tv/young-hearts,1232449,"[{'id': 1862, 'name': 'coming out'}, {'id': 6054, 'name': 'friendship'}, {'id': 738, 'name': 'sexuality'}, {'id': 2803, 'name': 'affectation'}, {'id': 3394, 'name': 'identity crisis'}, {'id': 3230, 'name': 'male friendship'}, {'id': 10683, 'name': 'coming of age'}, {'id': 9673, 'name': 'love'}, {'id': 18068, 'name': 'teenage boy'}, {'id': 157303, 'name': 'first love'}, {'id': 158718, 'name': 'lgbt'}, {'id': 163037, 'name': 'lgbt teen'}, {'id': 240422, 'name': 'wonder'}, {'id': 245358, 'name': 'grandfather grandson relationship'}, {'id': 258533, 'name': 'gay theme'}, {'id': 273823, 'name': 'male'}, {'id': 289844, 'name': ""boys' love (bl)""}, {'id': 296741, 'name': 'boy'}, {'id': 325223, 'name': 'gay teenager'}, {'id': 325765, 'name': 'amused'}, {'id': 325784, 'name': 'comforting'}]",nl,Young Hearts,"14-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",12.129,"[{'id': 87096, 'logo_path': '/sqt7ajp5cVUueF0UveIKvDjOiUd.png', 'name': 'Polar Bear Films', 'origin_country': 'BE'}, {'id': 26389, 'logo_path': '/eZG7nmYHpVpp6jsOytILEmITHNf.png', 'name': 'Family Affair Films', 'origin_country': 'NL'}, {'id': 104097, 'logo_path': '/tzhYtZqLNn0TFEQ27dmT8qFTEA1.png', 'name': 'Kwassa Films', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2024-10-26,2160,99,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Young Hearts,8.5,62
19000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,976576,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 3432, 'name': 'bangkok, thailand'}, {'id': 9714, 'name': 'remake'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 12354, 'name': 'hong kong'}, {'id': 156063, 'name': 'expatriate'}, {'id': 187056, 'name': 'woman director'}, {'id': 197758, 'name': 'female sexuality'}, {'id': 256466, 'name': 'erotic'}, {'id': 304976, 'name': 'romantic drama'}]",en,Emmanuelle,"Emmanuelle, a quality controller for a luxury hotel brand, arrives in Hong Kong to evaluate a hotel run by Margot, having been tasked with finding a good reason to sack her. Searching for a lost pleasure, she has numeral sensual experiences inside the hotel, and crosses path with Kei, a mysterious client who she becomes infatuated with.",12.93,"[{'id': 2700, 'logo_path': '/h3bdysr6aNtFqK7DXQu1Rh43rwk.png', 'name': 'Rectangle Productions', 'origin_country': 'FR'}, {'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 193357, 'logo_path': None, 'name': 'Chantelouve', 'origin_country': 'FR'}, {'id': 211595, 'logo_path': '/zVFJYy3PJIdgfp7H5lDOfaYVcG3.png', 'name': 'Goodfellas', 'origin_country': 'FR'}, {'id': 209127, 'logo_path': '/6kby8aYYQX7RqPGs0DPIGMtG2Sg.png', 'name': 'Logical Content Ventures', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2024-09-25,578924,105,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Emmanuelle,4.942,52
0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81686326,1329336,"[{'id': 4257, 'name': 'amulet'}, {'id': 10051, 'name': 'heist'}]",en,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,13.2516,"[{'id': 42141, 'logo_path': '/3DWUezrpxTqVMW4oKRhzfqJbULK.png', 'name': 'DreamWorks Animation Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-10-02,0,25,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Bad Guys: Haunted Heist,6.983,121
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,1167271,[],en,Weekend in Taipei,"A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past.",12.9611,"[{'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 18626, 'logo_path': '/gb0xmYIKvNy2LnUOfLVglww7U0g.png', 'name': 'Kinology', 'origin_country': 'FR'}, {'id': 229487, 'logo_path': None, 'name': 'Rabbits Black', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-09-19,2826064,101,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Pack for a long weekend.,Weekend in Taipei,6.225,173
8000000,"[{'id': 27, 'name': 'Horror'}]",https://www.tarotmovie.com,719221,"[{'id': 2591, 'name': 'tarot cards'}, {'id': 2594, 'name': 'magic show'}, {'id': 6547, 'name': 'horoscope'}, {'id': 10855, 'name': 'fate'}, {'id': 155939, 'name': 'group of friends'}, {'id': 157151, 'name': 'astrology'}, {'id': 207844, 'name': 'college student'}, {'id': 236458, 'name': 'magician'}, {'id': 256183, 'name': 'supernatural horror'}, {'id': 303724, 'name': 'zodiac signs'}, {'id': 304115, 'name': 'cursed object'}, {'id': 342995, 'name': 'teen scream'}]",en,Tarot,"When a group of friends recklessly violate the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",11.7974,"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 10067, 'logo_path': '/p1kZoVNfkVvk7xyJZEposRxcfh8.png', 'name': 'Alloy Entertainment', 'origin_country': 'US'}, {'id': 95434, 'logo_path': '/iKqEhbzYfb6YHwRlhqcvX1NIZbt.png', 'name': 'Ground Control Entertainment', 'origin_country': 'US'}, {'id': 154063, 'logo_path': '/r4anaxYa8OL5KaUbU35VkrIe88L.png', 'name': 'Capstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-01,49256239,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Your fate is in the cards.,Tarot,6.497,1151
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",https://www.theforgemovie.com/,1186532,"[{'id': 6150, 'name': 'faith'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 14768, 'name': 'single mother'}, {'id': 15285, 'name': 'spin off'}, {'id': 18071, 'name': 'belief in god'}, {'id': 181053, 'name': 'troubled past'}, {'id': 253695, 'name': 'christian film'}, {'id': 273060, 'name': 'christian faith'}, {'id': 281237, 'name': 'independent film'}, {'id': 282071, 'name': 'biblical'}, {'id': 337829, 'name': 'biblical scholar'}]",en,The Forge,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",13.5007,"[{'id': 10156, 'logo_path': '/bWjWWQfiyZh9AkGYCkx1NcVdSvn.png', 'name': 'Affirm Films', 'origin_country': 'US'}, {'id': 69411, 'logo_path': '/jkkrsMgj9Gbb8g17NUnLqlfmnmv.png', 'name': 'Kendrick Brothers', 'origin_country': 'US'}, {'id': 3291, 'logo_path': None, 'name': 'Provident Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-08-22,40392664,123,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Whoever wants the next generation the most will get them.,The Forge,8.348,263
0,"[{'id': 27, 'name': 'Horror'}]",,1030983,"[{'id': 257912, 'name': 'spin the bottle'}]",en,Spin the Bottle,"When a group of friends play spin the bottle in a house marked by a brutal massacre, they unknowingly unleash an evil spirit and start dying in terrifying ways. Now, the survivors must stick together to uncover the house's dark secrets and end the bloodshed.",11.6388,"[{'id': 239301, 'logo_path': None, 'name': 'Fortress Media Group', 'origin_country': ''}, {'id': 63307, 'logo_path': None, 'name': 'Brand Inc. Entertainment', 'origin_country': ''}]",[],2024-10-03,0,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Spin the Bottle,5.093,43
0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",https://flixerhd.com/,995803,"[{'id': 285961, 'name': 'low budget'}]",en,Arena Wars,"In 2045 convicted criminals are given the opportunity to compete on the world's #1 televised sporting event, Arena Wars. They must survive 7 rooms and 7 of the most vicious killers in the country. If they win, they regain their freedom.",12.7193,"[{'id': 109416, 'logo_path': None, 'name': 'Mahal Empire', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-06-25,0,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The only way to live...is to kill.,Arena Wars,5.1,49
26000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/81901696,974950,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 4344, 'name': 'musical'}, {'id': 10909, 'name': 'lawyer'}, {'id': 18026, 'name': 'drug lord'}, {'id': 167352, 'name': 'crime lord'}, {'id': 178895, 'name': 'questioning'}, {'id': 189140, 'name': 'based on opera'}, {'id': 206928, 'name': 'criminal organization'}, {'id': 217064, 'name': 'mexican cartel'}, {'id': 290527, 'name': 'transgender'}, {'id': 312500, 'name': 'self-redemption'}, {'id': 325761, 'name': 'admiring'}, {'id': 325765, 'name': 'amused'}, {'id': 325773, 'name': 'audacious'}, {'id': 325807, 'name': 'enchant'}]",fr,Emilia Pérez,"Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization.",12.5512,"[{'id': 729, 'logo_path': '/hNxGdbddbsDDnEWJ7RNLcGCRSLQ.png', 'name': 'Why Not Productions', 'origin_country': 'FR'}, {'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 11779, 'logo_path': None, 'name': 'Page 114', 'origin_country': 'FR'}, {'id': 237344, 'logo_path': '/3fFS8oipevuYlXVbOaqmHYUTyBx.png', 'name': 'Saint Laurent Productions', 'origin_country': 'FR'}, {'id': 139680, 'logo_path': '/kfmKLkXqqrScA5l7aYcROQSqeTz.png', 'name': 'Saint Laurent', 'origin_country': 'FR'}, {'id': 171148, 'logo_path': '/ymWJNBYPkvrTust1FnkA2aWBI2T.png', 'name': 'Library Pictures International', 'origin_country': 'US'}, {'id': 209127, 'logo_path': '/6kby8aYYQX7RqPGs0DPIGMtG2Sg.png', 'name': 'Logical Content Ventures', 'origin_country': 'FR'}, {'id': 1926, 'logo_path': '/sORCydQs61kwWqRIIzPiBpgVVag.png', 'name': 'Les Films du Fleuve', 'origin_country': 'BE'}, {'id': 200642, 'logo_path': None, 'name': 'The Veterans', 'origin_country': 'US'}, {'id': 80698, 'logo_path': '/w4qRoVIvXPdrOpNMr6dQ8U2CR3.png', 'name': 'Vixens', 'origin_country': 'FR'}, {'id': 11924, 'logo_path': '/3uGsFGMUjLw52rvEllvs2txnJmn.png', 'name': 'Casa Kafka Pictures', 'origin_country': 'BE'}, {'id': 79192, 'logo_path': '/8FKSkq3bLvD0BxsNWFszCxk5Uzm.png', 'name': 'Pimienta Films', 'origin_country': 'MX'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",2024-08-21,16302703,132,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Passion has a new name.,Emilia Pérez,6.701,1562
4000000,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.strangedarlingfilm.com,1029281,"[{'id': 242, 'name': 'new york city'}, {'id': 570, 'name': 'rape'}, {'id': 10292, 'name': 'gore'}, {'id': 6373, 'name': 'sadomasochism'}, {'id': 11534, 'name': 'sexual violence'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 158713, 'name': 'bdsm'}, {'id': 180670, 'name': 'rape fantasy'}, {'id': 200234, 'name': 'shocking'}, {'id': 207767, 'name': 'erotic thriller'}, {'id': 281237, 'name': 'independent film'}]",en,Strange Darling,Nothing is what it seems when a twisted one-night stand spirals into a serial killer’s vicious murder spree.,11.9189,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 169906, 'logo_path': '/vEiG2JXNpnJD8k8jkF6cHOpsFLe.png', 'name': 'Spooky Pictures', 'origin_country': 'US'}, {'id': 173318, 'logo_path': None, 'name': 'Electric Lady Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-08-22,4853595,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love hurts.,Strange Darling,6.947,485
27200000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,1208491,[],fr,"Zak & Wowo, la légende de Lendarys","At the heart of an imaginary world populated by fantastical creatures and dangerous monsters, the 13 year-old Zak goes in search of his twin brother Kyle, who has disappeared mysteriously. Equipped with a magical jade stone whose superpowers he doesn't yet know how to control, he is joined by his grandmother NaïNaï and Indiana, a beautiful outlaw who can communicate with the world's fantastical creatures. But he is also flanked by Wowo, formerly a 3 meter-tall furry pachyderm, now turned into a tiny, cute and wacky furball by the magical jade stone.",16.5707,"[{'id': 42210, 'logo_path': '/90jvlHsNtaFyft0LVMyw8cDBIQc.png', 'name': '2 Minutes', 'origin_country': 'FR'}, {'id': 6623, 'logo_path': '/qvtEf5tM9IAEJUUhX9EcBl12Fhr.png', 'name': 'Caramel Films', 'origin_country': 'CA'}, {'id': 140868, 'logo_path': None, 'name': 'PM', 'origin_country': 'FR'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-04-25,0,85,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,Welcome to the worlds of LENDARYS,Zak & Wowo: The Legend of Lendarys,5.5,22
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,1260594,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 10224, 'name': 'haunting'}, {'id': 14999, 'name': 'devil'}, {'id': 162846, 'name': 'ghost'}, {'id': 208349, 'name': 'kids'}, {'id': 270308, 'name': 'terror'}, {'id': 312832, 'name': 'twin'}, {'id': 331911, 'name': 'based on twitter thread'}]",id,Sumala,An evil spirit seeking vengeance returns to plague the town that wronged her sister. Based on a chilling urban legend.,11.0519,"[{'id': 29666, 'logo_path': '/azzRruIHtw7NrqSIYNNpQgPkU6A.png', 'name': 'Hitmaker Studios', 'origin_country': 'ID'}, {'id': 46840, 'logo_path': '/y5TYYZWMM6CoNyAMMRL9lJA10yD.png', 'name': 'Legacy Pictures', 'origin_country': 'ID'}, {'id': 223756, 'logo_path': None, 'name': 'Masih Belajar Pictures', 'origin_country': 'ID'}, {'id': 235238, 'logo_path': None, 'name': 'Role Entertainment', 'origin_country': 'ID'}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2024-09-26,0,113,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'english_name': 'Javanese', 'iso_639_1': 'jv', 'name': ''}]",Released,,Sumala,7.522,23
2500000,"[{'id': 27, 'name': 'Horror'}]",,1104390,"[{'id': 745, 'name': 'nun'}, {'id': 9853, 'name': 'paranormal'}, {'id': 315071, 'name': 'monja'}]",es,Anatema,"Juana is a nun with a strong character marked by a paranormal experience. A mysterious order from the Archbishopric will take her to an old church in old Madrid, built on a network of passageways of unknown origin. There, Juana will discover that in the bowels of the building there is something prior to the legends that are explained about that place. And the Evil that lives there has begun to infect the exterior.",11.0398,"[{'id': 32485, 'logo_path': '/fVXreZkiJTOq1cCi6htSQlPSy7R.png', 'name': 'Pokeepsie Films', 'origin_country': 'ES'}, {'id': 63520, 'logo_path': '/ytQNtv7i4wtkuLyguqRLC0FX8GL.png', 'name': 'Sony Pictures International Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2024-11-08,0,91,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Anatema,6.083,24
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",https://www.netflix.com/title/81711199,1171640,[],fr,GTMAX,"When a notorious gang of bikers recruits her brother for a heist, a former motocross champion must face her deepest fears to keep her family safe.",11.6343,"[{'id': 134188, 'logo_path': '/ueed3yKbzBRB4hBbpbPa3AxiwPk.png', 'name': 'Inoxy Films', 'origin_country': 'FR'}, {'id': 3040, 'logo_path': '/aZww3B7RCFAMV1qrDZDrdeB8qcI.png', 'name': 'Versus Production', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-11-19,0,100,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,GTMAX,6.137,132
38400000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,923667,"[{'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 9717, 'name': 'based on comic'}, {'id': 309974, 'name': 'absurd'}, {'id': 323477, 'name': 'based on manhwa'}]",cn,九龍城寨之圍城,"In 1980s Hong Kong, troubled youth Chan Lok-kwun, a mainland refugee, struggles to survive in the Kowloon Walled City by joining underground fights. Betrayed by crime boss Mr. Big while trying to buy a fake ID, he steals drugs from him and seeks refuge in the Walled City, where he encounters Cyclone, a compassionate yet authoritative crime lord.",11.341,"[{'id': 62894, 'logo_path': '/fIu9uAhKFyEZipwObaA9EjQJsS2.png', 'name': 'Entertaining Power', 'origin_country': 'HK'}, {'id': 69437, 'logo_path': None, 'name': 'One Cool Pictures', 'origin_country': 'HK'}, {'id': 5686, 'logo_path': '/o4aETXAP9HxOSRbGDWgBfkSzSJw.png', 'name': 'Sil-Metropole Organisation', 'origin_country': 'HK'}, {'id': 214726, 'logo_path': None, 'name': 'HG Entertainment', 'origin_country': 'CN'}, {'id': 197030, 'logo_path': '/z9xtT1e3HunOnZUm3uGYb59eL7v.png', 'name': 'Tao Piao Piao', 'origin_country': 'CN'}, {'id': 5552, 'logo_path': '/kZB9yp7OoveJ8wdynDcZEDtTbB2.png', 'name': 'Media Asia Films', 'origin_country': 'HK'}, {'id': 131587, 'logo_path': '/vtQSkfAuPHoBtlEbUpsjs5kVfG6.png', 'name': 'Lian Ray Pictures', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2024-04-23,95399186,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,Don't cause trouble in the Walled City.,Twilight of the Warriors: Walled In,6.95,317
0,"[{'id': 28, 'name': 'Action'}]",,1075789,"[{'id': 4183, 'name': 'wife'}, {'id': 1721, 'name': 'fight'}, {'id': 14638, 'name': 'american'}, {'id': 208349, 'name': 'kids'}, {'id': 293412, 'name': 'young'}]",en,The Ballad of Davy Crockett,"In 1815, an American Legend, whose wife has fallen deathly ill, leaving his young children to survive on their own, must fight his way back to them across the many perils found in the Savage Lands of the wild frontier.",12.8954,"[{'id': 220943, 'logo_path': None, 'name': 'Tranquillibrium Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-03-08,0,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Ballad of Davy Crockett,5.3,19
