budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
350000,"[{'id': 18, 'name': 'Drama'}]",,192160,"[{'id': 186, 'name': 'christianity'}, {'id': 187056, 'name': 'woman director'}, {'id': 192947, 'name': 'religious film'}]",en,This Is Our Time,"After graduation, five friends set out to make a difference in the world for God. Their ambitions are high, their passions are strong but will they have the courage to fulfill their calling regardless of what comes their way. The sacrifice they are asked to pay may just be too high. Through Godly council from an outside source, the group realizes that this is not their time after all, it's all His.",0.6907,"[{'id': 6427, 'logo_path': '/73gMvgccXNJLd5E6VKJzuHT1Ik0.png', 'name': 'Pure Flix Entertainment', 'origin_country': 'US'}, {'id': 65624, 'logo_path': None, 'name': 'Check the Gate Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-03-01,0,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,This Is Our Time,5.2,13
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",,196761,"[{'id': 2964, 'name': 'future'}, {'id': 803, 'name': 'android'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 9856, 'name': 'flashback'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 184987, 'name': 'repressed memory'}, {'id': 210024, 'name': 'anime'}, {'id': 241609, 'name': 'human android relationship'}]",ja,ハル,"Kurumi’s heart was broken by the sudden death of her boyfriend in a tragic airplane accident. By melding futuristic technology with the binary equivalent of human emotion, a brilliant scientist created an ultra-lifelike robotic surrogate to take Hal’s place – and lure Kurumi from her shroud of solitude.",1.1696,"[{'id': 31058, 'logo_path': '/1vwZPG0zMVRvThCY8Lljh0ppxQo.png', 'name': 'WIT STUDIO', 'origin_country': 'JP'}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}, {'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku', 'origin_country': 'JP'}, {'id': 9148, 'logo_path': '/rtW3NadfF4kR5mTW00ahiFxw6k7.png', 'name': 'Pony Canyon', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-06-08,0,60,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Hal,7.0,110
0,"[{'id': 35, 'name': 'Comedy'}]",,197629,"[{'id': 8633, 'name': 'tour de france'}, {'id': 180491, 'name': 'cycling'}]",fr,La Grande Boucle,"François decides to participate in the Tour de France alone, inspiring a wave of media enthusiasm, much to the chagrin of the Tour's pros.",0.8852,"[{'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2013-06-12,0,98,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Tour de Force,5.45,60
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,204046,[],fr,Gibraltar,A story centered on a man who works as an informant for the French border patrol.,0.7022,"[{'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 2902, 'logo_path': '/vFmmYSgFp8eE6C34JVCXy9bJFmc.png', 'name': 'SND', 'origin_country': 'FR'}, {'id': 7561, 'logo_path': '/yWTuzkQnp4NCS7fDVd5vzgLjoux.png', 'name': 'Nexus Factory', 'origin_country': 'BE'}, {'id': 8676, 'logo_path': '/5u4GmXn4QMU39GQxGZoGfNtQ23r.png', 'name': 'uFilm', 'origin_country': 'BE'}, {'id': 26169, 'logo_path': None, 'name': ""Les Films de l'Aviseur"", 'origin_country': 'FR'}, {'id': 26170, 'logo_path': None, 'name': 'Jouror Distribution', 'origin_country': 'FR'}, {'id': 26171, 'logo_path': None, 'name': 'Savon Noir', 'origin_country': 'FR'}, {'id': 26172, 'logo_path': None, 'name': 'Cool Industrie', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 60843, 'logo_path': None, 'name': 'Transfilm International', 'origin_country': 'CA'}, {'id': 233341, 'logo_path': None, 'name': 'Meñakoz Films', 'origin_country': 'ES'}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}, {'id': 11776, 'logo_path': '/33JMuTtwY5UhPwkmCEyH1YaCD23.png', 'name': 'Film Fund Luxembourg', 'origin_country': 'LU'}, {'id': 15433, 'logo_path': '/9nnaDAbuHwbikxAV1t1BC2Z60GC.png', 'name': 'Orange Studio', 'origin_country': 'FR'}, {'id': 11261, 'logo_path': '/g7p4vSwqsIo6zYptyN3hoDxFp7y.png', 'name': 'M6', 'origin_country': 'FR'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2013-09-11,0,116,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Informant,6.262,84
2000000,"[{'id': 99, 'name': 'Documentary'}]",,180314,"[{'id': 242, 'name': 'new york city'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1956, 'name': 'world war ii'}, {'id': 5565, 'name': 'biography'}, {'id': 14669, 'name': 'older man younger woman relationship'}, {'id': 15061, 'name': 'docudrama'}, {'id': 208635, 'name': 'traumatic experience'}, {'id': 227302, 'name': 'portrait of an artist'}]",en,Salinger,"An in-depth investigation into the private world of the American writer J. D. Salinger (1919-2010), who lived most of his life behind the impenetrable wall of a self-imposed seclusion: how his dramatic experiences during World War II influenced his life and work, his relationships with very young women, his obsessive writing methods, his many literary secrets.",0.8843,"[{'id': 122772, 'logo_path': None, 'name': 'The Story Factory', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-06,650675,125,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Uncover the mystery but don't spoil the secrets!,Salinger,6.354,65
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",,198436,"[{'id': 509, 'name': 'denmark'}, {'id': 6057, 'name': 'peace'}, {'id': 9715, 'name': 'superhero'}, {'id': 15037, 'name': 'bug'}, {'id': 157955, 'name': 'childhood'}, {'id': 179257, 'name': 'evil bug'}, {'id': 192147, 'name': 'fleas'}, {'id': 213104, 'name': 'teen superhero'}]",da,Antboy,"12-year-old Pelle accidentally gets bitten by an ant and develops unimaginable superpowers. With help from his friend, comic book nerd Wilhelm, Pelle creates a secret identity as the superhero Antboy. Slowly things start to happen in the surburban community, and when a scary and crazy supervillain, Flea, enters the scene, Antboy must step up to the challenge.  The first Danish superhero-movie. Based on the books by Kenneth Bøgh Andersen.",0.8817,"[{'id': 155, 'logo_path': '/cDY49SOQwJixJSMun9Haerx8dAQ.png', 'name': 'Nimbus Film', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2013-09-07,0,77,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,Superheroes come in all sizes,Antboy,5.6,144
1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,224275,"[{'id': 187056, 'name': 'woman director'}, {'id': 218126, 'name': 'koreatown'}]",en,Wedding Palace,"After being abandoned at the altar, Jason courts the girl of his dreams on the Internet. When she arrives in Los Angeles for their wedding, there's an unexpected surprise.",0.4726,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-27,0,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Wedding Palace,6.0,3
11300000,"[{'id': 12, 'name': 'Adventure'}]",,204668,"[{'id': 1956, 'name': 'world war ii'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 15162, 'name': 'dog'}, {'id': 158416, 'name': 'boy and dog'}, {'id': 160175, 'name': 'alps mountains'}, {'id': 241982, 'name': 'children in wartime'}]",fr,Belle et Sébastien,"Belle and Sebastian is set high in the snowy Alps during the Second World War. The resourceful Sebastian is a lonely boy who tames and befriends a giant, wild mountain dog, Belle – even though the villagers believe her to be ‘the beast’ that has been killing their sheep.",0.8807,"[{'id': 12689, 'logo_path': None, 'name': 'Radar Films', 'origin_country': 'FR'}, {'id': 7286, 'logo_path': None, 'name': 'Epithète Films', 'origin_country': 'FR'}, {'id': 9, 'logo_path': '/nda3dTUYdDrJ6rZqBpYvY865aDv.png', 'name': 'Gaumont', 'origin_country': 'FR'}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 11620, 'logo_path': '/f3hRdCaK1w9qH1Qs8nLd2L2bae1.png', 'name': 'OCS', 'origin_country': 'FR'}, {'id': 11261, 'logo_path': '/g7p4vSwqsIo6zYptyN3hoDxFp7y.png', 'name': 'M6', 'origin_country': 'FR'}, {'id': 34774, 'logo_path': '/cM28ZjokHs5Y9HKMUxkbE83LJNM.png', 'name': 'W9', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 135234, 'logo_path': '/qB39HrFJ596fL6IYwQVr0JMtjDN.png', 'name': 'Région Auvergne-Rhône-Alpes', 'origin_country': 'FR'}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2013-12-18,35825575,104,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Two great friends. One grand adventure.,Belle and Sebastian,6.9,656
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",,229749,"[{'id': 1329, 'name': 'canada'}, {'id': 10508, 'name': 'teacher'}, {'id': 160589, 'name': 'frontier town'}, {'id': 190760, 'name': 'royal canadian mounted police (mountie)'}]",en,When Calls the Heart,"Elizabeth Thatcher, a cultured young teacher in 1910, fears leaving her comfortable world in the city. But when she accepts a teaching position in a frontier town, she finds new purpose and love with a handsome Royal Canadian Mountie.",0.945,"[{'id': 17669, 'logo_path': '/rEkkdhNo0lS6jWW88iAEEGFvJGw.png', 'name': 'Believe Pictures', 'origin_country': 'US'}, {'id': 17670, 'logo_path': None, 'name': 'Jordan Films', 'origin_country': 'CA'}, {'id': 1370, 'logo_path': '/uch218gB4XWNz3JNhlc65A5Q207.png', 'name': 'Castel Film', 'origin_country': 'RO'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2013-10-05,0,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,When Calls the Heart,6.679,53
17000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,117319,"[{'id': 242, 'name': 'new york city'}, {'id': 258, 'name': 'bomb'}, {'id': 14636, 'name': 'india'}, {'id': 161520, 'name': 'terrorist plot'}, {'id': 221612, 'name': 'army intelligence'}]",ta,விஸ்வரூபம்,"Vishwanathan, a Kathak dance teacher in New York, is happy in his marriage with Nirupama, a nuclear oncologist who married him to pursue higher studies in the USA. Deciding to cut ties with her husband, Nirupama hires a private detective to monitor his activities. To her utter shock, certain truths about her husband are subsequently revealed, setting off a chain of events that will change both of their lives irreversibly.",0.8781,"[{'id': 7141, 'logo_path': '/xYOotF45iMXRYKBPwLWxBkJqswR.png', 'name': 'Aascar Films', 'origin_country': 'IN'}, {'id': 12299, 'logo_path': '/lZn0b4iiw6ucIn0dUC5MIKlknAU.png', 'name': 'PVP Cinema', 'origin_country': 'IN'}, {'id': 7202, 'logo_path': '/tanmRcGlEgtAZhdcU7kMGZvYFbr.png', 'name': 'Raajkamal Films International', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-01-25,51000000,147,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,God will save us. Which god?,Vishwaroopam,6.302,96
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,214081,"[{'id': 74, 'name': 'germany'}, {'id': 2504, 'name': 'world war i'}, {'id': 11159, 'name': 'wartime'}, {'id': 3452, 'name': 'love letter'}, {'id': 3734, 'name': 'ambition'}, {'id': 9661, 'name': 'dying man'}, {'id': 14720, 'name': 'love affair'}, {'id': 18015, 'name': 'tutor'}, {'id': 33513, 'name': 'desire'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 148540, 'name': 'married woman'}, {'id': 169665, 'name': 'steel mill'}, {'id': 171493, 'name': 'mentor protégé relationship'}, {'id': 236553, 'name': 'loyal wife'}, {'id': 245496, 'name': 'pre-war'}, {'id': 268206, 'name': 'steel industry'}, {'id': 321406, 'name': 'ambitious'}, {'id': 333057, 'name': 'husband encourages wife to stray'}]",en,A Promise,"A romantic drama set in Germany just before WWI and centered on a married woman who falls in love with her husband's teacher. Separated by the war, they pledge their devotion to one another.",0.8761,"[{'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 2927, 'logo_path': None, 'name': 'Fidélité Films', 'origin_country': 'FR'}, {'id': 11199, 'logo_path': '/tWXanyy8XwpcOPannNJ33QUcXp5.png', 'name': 'SCOPE Pictures', 'origin_country': 'BE'}, {'id': 11620, 'logo_path': '/f3hRdCaK1w9qH1Qs8nLd2L2bae1.png', 'name': 'OCS', 'origin_country': 'FR'}, {'id': 7456, 'logo_path': None, 'name': 'Cofinova 6', 'origin_country': 'FR'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2013-09-04,0,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,A Promise,5.7,133
0,"[{'id': 18, 'name': 'Drama'}]",http://channel.nationalgeographic.com/channel/killing-kennedy/,235093,"[{'id': 170548, 'name': 'john f. kennedy assassination'}]",en,Killing Kennedy,"Drama documentary based on Bill O'Reilly's and Martin Dugard's 2012 non-fiction book ""Killing Kennedy: The End of Camelot"". It follows the parallel lives of John F. Kennedy and Lee Harvey Oswald from the winter 1959-1960 to those fatal days in Dallas in November 1963, when they both died within two days after each other and were buried on the same day - John F. Kennedy in a state funeral in Washington D.C., broadcast live both to Europe and the Pacific, while Oswald was buried in Forth Worth at a small funeral where the attending reporters were asked to act as pallbearers.",0.6707,"[{'id': 114038, 'logo_path': '/hgVQE5KwqBhYPKLC9lZmE6zarco.png', 'name': 'National Geographic Films', 'origin_country': 'US'}, {'id': 221347, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-10,0,87,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Killing Kennedy,5.815,73
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,199661,"[{'id': 187056, 'name': 'woman director'}]",fr,Joséphine,"Josephine doesn't like her job and keeps on having relationships without a future. Her sister and parents keep pushing her to find a good husband. To shut them up, she creates a handsome Brazilian millionaire but her little white lie has a flip side - she loses everything to find the love of her life.",0.874,"[{'id': 17311, 'logo_path': '/saew2RWH6qetZyd0AfVoTxUZCRt.png', 'name': 'Les Films du 24', 'origin_country': 'FR'}, {'id': 8350, 'logo_path': '/rSMDAaHwcKiLbXOCIfw1v74xdRg.png', 'name': 'TF1 Droits Audiovisuels', 'origin_country': 'FR'}, {'id': 11435, 'logo_path': None, 'name': 'Sofica UGC 1', 'origin_country': ''}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2013-06-19,0,88,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Josephine,5.869,290
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,209103,"[{'id': 163053, 'name': 'found footage'}]",en,The Jungle,A big cat conservationist and his filmmaker brother travel into the Indonesian jungle to find and document the rare and endangered Javan leopard. As they travel deeper and deeper into the jungle they come to the realisation that they are being stalked by a deadly predator.,0.9868,"[{'id': 22898, 'logo_path': None, 'name': 'Mysterious Light', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2013-06-30,0,84,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,A new predator is on the hunt,The Jungle,3.839,28
5000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",http://www.imglobalfilm.com/octane/enemies-closer,238589,[],en,Enemies Closer,"After a major shipment of drugs goes missing on the US-Canadian border, forest ranger and former Navy SEAL Henry is plunged into survival mode when the drug cartel forces him to help retrieve the downed package. Trapped in the wilderness with no communication to the outside world, Henry finds himself face to face with Clay, a man with a personal vendetta against Henry who has returned for retribution. Now, the two mortal enemies must make a choice: put aside their past and work together, or die alone at the hands of the drug runners, a ruthless gang who will stop at nothing to retrieve their lost cargo.",0.9977,"[{'id': 3608, 'logo_path': None, 'name': 'After Dark Films', 'origin_country': 'US'}, {'id': 28176, 'logo_path': None, 'name': 'Bomar OOD', 'origin_country': ''}, {'id': 28177, 'logo_path': None, 'name': 'Payton Productions', 'origin_country': ''}, {'id': 28179, 'logo_path': None, 'name': 'Boulston Productions Limited', 'origin_country': ''}, {'id': 23770, 'logo_path': '/t1Dc5SaJLBfRxtl0ttLGdaYICQ2.png', 'name': 'Signature Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-04,0,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Keep your friends close,Enemies Closer,5.3,188
0,"[{'id': 18, 'name': 'Drama'}]",,168508,[],id,Something in the Way,"Ahmad, a porn obsessed taxi driver from Jakarta, falls for the beautiful young prostitute Kinar and struggles with sexual frustration and misguided piety.",0.8615,"[{'id': 50885, 'logo_path': None, 'name': 'Karuna Pictures', 'origin_country': 'ID'}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2013-02-08,0,89,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,,Something in the Way,5.0,3
0,"[{'id': 35, 'name': 'Comedy'}]",,115283,[],en,A.C.O.D.,"A grown man is still caught in the crossfire of his parents' 15 year divorce. He discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family.",0.8593,"[{'id': 22146, 'logo_path': '/v37N1mFeXNQfvPankg3feBhVvM7.png', 'name': 'Black Bear Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-03,175705,88,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's About To Ruin A Perfectly Good Divorce,A.C.O.D.,5.56,265
0,"[{'id': 28, 'name': 'Action'}]",,227435,[],ms,Dampak,"""Dampak"" tells the story of five brothers, who are raised by a martial arts master in the village who teaches them his skills so that when they are older, they will be able to help him seek revenge on his archenemy who resides in the city. The time soon comes, and the five brothers travel to the city, but are they truly prepared for what's about to come?",0.858,[],[],2013-09-19,0,0,"[{'english_name': 'Malay', 'iso_639_1': 'ms', 'name': 'Bahasa melayu'}]",Released,,Dampak,2.0,1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,199615,[],hu,A Nagy Füzet,"In a village on the Hungarian border, two young brothers grow up during war time with their cruel grandmother and must learn every trick of evil to survive in the absurd world of adults.",0.8545,"[{'id': 7013, 'logo_path': None, 'name': 'Hunnia Filmstúdió', 'origin_country': 'HU'}, {'id': 2665, 'logo_path': None, 'name': 'Amour Fou Filmproduktion', 'origin_country': ''}, {'id': 10273, 'logo_path': '/a3XYUgEqAAuPsNL4xvBZSXGJCt0.png', 'name': 'Filmfonds Wien', 'origin_country': 'AT'}, {'id': 3385, 'logo_path': None, 'name': 'Hungarian Motion Picture Fund', 'origin_country': ''}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 851, 'logo_path': '/kieSA3GFVysJcAUXNRer06u6e5x.png', 'name': 'MEDIA Programme of the European Union', 'origin_country': 'BE'}, {'id': 2068, 'logo_path': '/LuWDBKJ15RVAYgzAVGxdPgdB87.png', 'name': 'Mitteldeutsche Medienförderung', 'origin_country': 'DE'}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}]",2013-07-03,66559,112,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,The Notebook,6.6,68
7500000,"[{'id': 18, 'name': 'Drama'}]",,232175,"[{'id': 739, 'name': 'sexual abuse'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10235, 'name': 'family relationships'}, {'id': 11001, 'name': 'religion'}, {'id': 156924, 'name': 'tearjerker'}, {'id': 173186, 'name': 'teenage pregnancy'}, {'id': 184239, 'name': 'teen anger'}, {'id': 208400, 'name': 'foster care'}, {'id': 222314, 'name': 'abusive mother'}, {'id': 240315, 'name': 'mother daughter relationship'}]",en,Gimme Shelter,"After running away from her abusive mother, a streetwise teen seeks refuge with her father, but he rejects her when he learns that she's pregnant.",0.8748,"[{'id': 22918, 'logo_path': None, 'name': 'Day Twenty- Eight Films', 'origin_country': ''}, {'id': 22919, 'logo_path': None, 'name': 'Rishon Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-17,1359910,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes you have to leave home to find your family.,Gimme Shelter,6.6,241
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,199374,"[{'id': 409, 'name': 'africa'}, {'id': 6876, 'name': 'vacation'}, {'id': 9663, 'name': 'sequel'}, {'id': 18165, 'name': 'animals'}]",da,Min søsters børn i Afrika,This time our already familiar family moves to Africa in order to save endangered wildlife.,0.6288,"[{'id': 9369, 'logo_path': '/qwaJVPNNIUhVdeIaoyoctSDhv89.png', 'name': 'Obel Film', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2013-01-31,0,85,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,My Sister's Kids in Africa,6.2,13
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,186971,"[{'id': 1938, 'name': 'sword'}, {'id': 208244, 'name': '16th century'}]",fr,Michael Kohlhaas,"In the 16th century in the Cévennes, a horse dealer by the name of Michael Kohlhaas leads a happy and prosperous family life. When a lord treats him unjustly, this pious, upstanding man raises an army and puts the country to fire and sword in order to have his rights restored.",0.674,"[{'id': 76921, 'logo_path': '/dkPpGhEL2uQ5bmNDAqSZRFp894g.png', 'name': ""Les Films d'Ici"", 'origin_country': 'FR'}, {'id': 32536, 'logo_path': '/wpvXQ3OrEblZWofZ5aqURpOWgU8.png', 'name': 'LOOKSfilm', 'origin_country': 'DE'}, {'id': 7673, 'logo_path': None, 'name': 'Hérodiade', 'origin_country': 'FR'}, {'id': 17174, 'logo_path': None, 'name': ""K'Ien Productions"", 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}, {'id': 111029, 'logo_path': '/wHnhiIe2HffyhgMlWRoIPuQhzbT.png', 'name': 'Cinémage 6', 'origin_country': 'FR'}, {'id': 851, 'logo_path': '/kieSA3GFVysJcAUXNRer06u6e5x.png', 'name': 'MEDIA Programme of the European Union', 'origin_country': 'BE'}, {'id': 6238, 'logo_path': None, 'name': 'Polyband', 'origin_country': ''}, {'id': 311, 'logo_path': '/TNGvZ8zOklntjPP3EcsHtrR8Rc.png', 'name': 'PROCIREP', 'origin_country': 'FR'}, {'id': 12054, 'logo_path': '/b4Pz0666PPHaCWNs0C1PAoDDM8p.png', 'name': 'Région Languedoc-Roussillon', 'origin_country': 'FR'}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}, {'id': 2068, 'logo_path': '/LuWDBKJ15RVAYgzAVGxdPgdB87.png', 'name': 'Mitteldeutsche Medienförderung', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2013-08-14,0,122,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Occitan', 'iso_639_1': 'oc', 'name': ''}]",Released,,Age of Uprising: The Legend of Michael Kohlhaas,5.914,216
